frontal_axis_reading(g),vertical_axis_reading(g),lateral_axis_reading(g),activity
0.2603,0.35368,-1.0057,3
0.33066,0.36516,-0.99434,3
0.43619,0.33072,-0.94873,3
0.52999,0.25033,-0.90312,3
0.28376,0.36516,-1.0172,3
0.34238,0.3422,-0.99434,3
0.44791,0.29627,-0.94873,3
0.44791,0.29627,-0.94873,3
0.23685,0.35368,-1.0286,3
0.23685,0.35368,-1.0286,3
0.30721,0.39961,-0.99434,3
0.33066,0.36516,-1.0057,3
0.33066,0.36516,-1.0057,3
0.28376,0.36516,-1.0057,3
0.28376,0.36516,-1.0057,3
0.31893,0.36516,-0.98294,3
0.30721,0.36516,-0.98294,3
0.30721,0.36516,-0.98294,3
0.34238,0.37665,-0.98294,3
0.34238,0.37665,-0.98294,3
0.34238,0.37665,-0.98294,3
0.49481,0.2733,-0.91452,3
0.49481,0.2733,-0.91452,3
0.49481,0.2733,-0.91452,3
0.23685,0.42258,-1.0172,3
0.30721,0.3422,-0.99434,3
0.30721,0.3422,-0.99434,3
0.29548,0.37665,-1.0057,3
0.29548,0.37665,-1.0057,3
0.29548,0.37665,-1.0057,3
0.67069,0.23885,-0.85751,3
0.67069,0.23885,-0.85751,3
0.67069,0.23885,-0.85751,3
0.54171,0.2733,-0.92593,3
0.54171,0.2733,-0.92593,3
0.54171,0.2733,-0.92593,3
0.28376,0.36516,-1.0057,3
0.34238,0.37665,-0.98294,3
0.34238,0.37665,-0.98294,3
0.41273,0.35368,-0.94873,3
0.41273,0.35368,-0.94873,3
0.41273,0.35368,-0.94873,3
0.41273,0.35368,-0.94873,3
0.29548,0.37665,-1.0057,3
0.30721,0.37665,-0.98294,3
0.35411,0.36516,-0.98294,3
0.35411,0.36516,-0.98294,3
0.35411,0.36516,-0.98294,3
0.27203,0.37665,-1.0057,3
0.27203,0.37665,-1.0057,3
0.48309,0.31923,-0.94873,3
0.38928,0.35368,-0.96014,3
0.38928,0.35368,-0.96014,3
0.37756,0.3422,-0.98294,3
0.44791,0.29627,-0.94873,3
0.44791,0.29627,-0.94873,3
0.44791,0.29627,-0.94873,3
0.54171,0.26182,-0.90312,3
0.54171,0.26182,-0.90312,3
0.30721,0.36516,-0.99434,3
0.34238,0.3422,-0.99434,3
0.27203,0.37665,-0.99434,3
0.27203,0.37665,-0.99434,3
0.2603,0.36516,-1.0057,3
0.49481,0.2733,-0.91452,3
0.41273,0.33072,-0.96014,3
0.42446,0.33072,-0.96014,3
0.42446,0.33072,-0.96014,3
0.29548,0.35368,-0.99434,3
0.29548,0.35368,-0.99434,3
0.29548,0.35368,-0.99434,3
0.28376,0.35368,-1.0057,3
0.47136,0.30775,-0.92593,3
0.43619,0.30775,-0.94873,3
0.43619,0.30775,-0.94873,3
0.35411,0.36516,-0.98294,3
0.35411,0.36516,-0.98294,3
0.30721,0.37665,-1.0057,3
0.30721,0.37665,-1.0057,3
0.30721,0.37665,-1.0057,3
0.27203,0.35368,-1.0172,3
0.29548,0.37665,-0.98294,3
0.29548,0.37665,-0.98294,3
0.28376,0.33072,-0.98294,3
0.28376,0.33072,-0.98294,3
0.68242,0.19292,-0.85751,3
0.7176,0.19292,-0.8461,3
0.24858,0.35368,-0.99434,3
0.24858,0.35368,-0.99434,3
0.29548,0.37665,-0.99434,3
0.37756,0.3422,-0.98294,3
0.37756,0.3422,-0.98294,3
0.37756,0.3422,-0.98294,3
0.30721,0.35368,-0.99434,3
0.30721,0.35368,-0.99434,3
0.30721,0.35368,-0.99434,3
0.44791,0.30775,-0.94873,3
0.41273,0.3422,-0.97154,3
0.51826,0.28478,-0.90312,3
0.51826,0.28478,-0.90312,3
0.27203,0.35368,-1.0057,3
0.27203,0.35368,-1.0057,3
0.43619,0.3422,-0.96014,3
0.43619,0.3422,-0.96014,3
0.54171,0.26182,-0.90312,3
0.30721,0.3422,-0.98294,3
0.35411,0.37665,-1.0172,3
0.35411,0.37665,-1.0172,3
0.24858,0.39961,-1.0172,3
0.24858,0.39961,-1.0172,3
0.67069,0.21588,-0.86891,3
0.67069,0.21588,-0.86891,3
0.29548,0.35368,-1.0057,3
0.29548,0.35368,-1.0057,3
0.28376,0.36516,-1.0057,3
0.65897,0.22737,-0.85751,3
0.65897,0.22737,-0.85751,3
0.27203,0.36516,-0.99434,3
0.27203,0.36516,-0.99434,3
0.54171,0.2733,-0.89172,3
0.54171,0.2733,-0.89172,3
0.29548,0.35368,-0.99434,3
0.29548,0.35368,-1.0057,3
0.29548,0.35368,-1.0057,3
0.37756,0.35368,-0.98294,3
0.34238,0.36516,-0.97154,3
0.34238,0.36516,-0.97154,3
0.29548,0.37665,-0.99434,3
0.29548,0.37665,-0.99434,3
0.30721,0.35368,-0.98294,3
0.40101,0.31923,-0.98294,3
0.40101,0.31923,-0.98294,3
0.54171,0.2733,-0.90312,3
0.49481,0.28478,-0.92593,3
0.49481,0.28478,-0.92593,3
0.44791,0.33072,-0.93733,3
0.44791,0.33072,-0.93733,3
0.44791,0.33072,-0.93733,3
0.2603,0.37665,-1.0057,3
0.2603,0.37665,-1.0057,3
0.28376,0.37665,-0.99434,3
0.28376,0.37665,-0.99434,3
0.28376,0.37665,-0.99434,3
0.36583,0.37665,-0.97154,3
0.36583,0.37665,-0.97154,3
0.36583,0.37665,-0.97154,3
0.36583,0.37665,-0.97154,3
0.37756,0.3422,-0.97154,3
0.37756,0.3422,-0.97154,3
0.40101,0.33072,-0.97154,3
0.40101,0.33072,-0.97154,3
0.28376,0.36516,-1.0057,3
0.28376,0.36516,-1.0057,3
0.49481,0.26182,-0.91452,3
0.49481,0.26182,-0.91452,3
0.49481,0.26182,-0.91452,3
0.31893,0.35368,-0.99434,3
0.31893,0.35368,-0.99434,3
0.34238,0.3422,-0.99434,3
0.58862,0.25033,-0.88031,3
0.58862,0.25033,-0.88031,3
0.43619,0.3422,-0.94873,3
0.45964,0.30775,-0.93733,3
0.45964,0.30775,-0.93733,3
0.45964,0.30775,-0.93733,3
0.45964,0.30775,-0.93733,3
0.23685,0.39961,-1.04,3
0.23685,0.39961,-1.04,3
0.27203,0.35368,-0.99434,3
0.27203,0.35368,-0.99434,3
0.31893,0.36516,-0.99434,3
0.28376,0.37665,-1.0057,3
0.35411,0.3422,-0.98294,3
0.2603,0.3422,-1.0057,3
0.27203,0.35368,-1.0172,3
0.27203,0.35368,-1.0172,3
0.43619,0.30775,-0.94873,3
0.48309,0.2733,-0.92593,3
0.28376,0.36516,-0.99434,3
0.28376,0.36516,-0.99434,3
0.35411,0.3422,-0.96014,3
0.35411,0.3422,-0.96014,3
0.28376,0.37665,-0.98294,3
0.33066,0.36516,-0.99434,3
0.35411,0.38813,-0.98294,3
0.35411,0.38813,-0.98294,3
0.27203,0.35368,-0.99434,3
0.31893,0.35368,-0.99434,3
0.31893,0.35368,-0.99434,3
0.29548,0.35368,-0.99434,3
0.49481,0.29627,-0.92593,3
0.49481,0.29627,-0.92593,3
0.49481,0.29627,-0.92593,3
0.61207,0.23885,-0.86891,3
0.61207,0.23885,-0.86891,3
0.61207,0.23885,-0.86891,3
0.29548,0.35368,-0.99434,3
0.29548,0.35368,-0.99434,3
0.28376,0.35368,-1.0286,3
0.37756,0.36516,-0.97154,3
0.47136,0.31923,-0.93733,3
0.43619,0.33072,-0.96014,3
0.43619,0.33072,-0.96014,3
0.43619,0.33072,-0.96014,3
0.40101,0.35368,-0.98294,3
0.40101,0.35368,-0.98294,3
0.41273,0.3422,-0.97154,3
0.61207,0.23885,-0.88031,3
0.58862,0.23885,-0.88031,3
0.49481,0.30775,-0.92593,3
0.48309,0.33072,-0.93733,3
0.48309,0.33072,-0.93733,3
0.45964,0.30775,-0.92593,3
0.45964,0.30775,-0.92593,3
0.45964,0.30775,-0.92593,3
0.55344,0.28478,-0.90312,3
0.55344,0.28478,-0.90312,3
0.55344,0.28478,-0.90312,3
0.56517,0.26182,-0.89172,3
0.30721,0.36516,-0.99434,3
0.37756,0.35368,-0.98294,3
0.37756,0.35368,-0.98294,3
0.54171,0.2733,-0.90312,3
0.54171,0.2733,-0.90312,3
0.28376,0.35368,-0.99434,3
0.28376,0.35368,-0.99434,3
0.31893,0.36516,-1.0057,3
0.38928,0.33072,-0.98294,3
0.38928,0.33072,-0.98294,3
0.27203,0.36516,-1.0057,3
0.27203,0.36516,-1.0057,3
0.27203,0.36516,-1.0057,3
0.37756,0.3422,-0.97154,3
0.37756,0.3422,-0.97154,3
0.35411,0.36516,-1.0172,3
0.47136,0.28478,-0.93733,3
0.33066,0.35368,-0.99434,3
0.41273,0.31923,-0.97154,3
0.43619,0.30775,-0.94873,3
0.43619,0.30775,-0.94873,3
0.58862,0.22737,-0.89172,3
0.31893,0.3422,-1.0172,3
0.31893,0.3422,-1.0172,3
0.31893,0.3422,-1.0172,3
0.31893,0.3422,-1.0172,3
0.62379,0.22737,-0.89172,3
0.62379,0.22737,-0.89172,3
0.62379,0.22737,-0.89172,3
0.43619,0.31923,-0.94873,3
0.43619,0.31923,-0.94873,3
0.40101,0.35368,-0.97154,3
0.2603,0.36516,-1.0057,3
0.2603,0.36516,-1.0057,3
0.38928,0.35368,-0.98294,3
0.34238,0.35368,-0.98294,3
0.50654,0.26182,-0.91452,3
0.50654,0.26182,-0.91452,3
0.50654,0.26182,-0.91452,3
0.52999,0.25033,-0.91452,3
0.52999,0.25033,-0.91452,3
0.68242,0.22737,-0.85751,3
0.35411,0.37665,-0.98294,3
0.35411,0.37665,-0.98294,3
0.31893,0.35368,-0.98294,3
0.31893,0.35368,-0.98294,3
0.27203,0.35368,-1.0286,3
0.27203,0.35368,-1.0286,3
0.27203,0.35368,-1.0286,3
0.54171,0.2733,-0.89172,3
0.34238,0.36516,-0.99434,3
0.64724,0.21588,-0.86891,3
0.64724,0.21588,-0.86891,3
0.29548,0.35368,-1.0057,3
0.29548,0.35368,-1.0057,3
0.28376,0.35368,-1.0172,3
0.29548,0.35368,-0.99434,3
0.56517,0.23885,-0.91452,3
0.56517,0.23885,-0.91452,3
0.36583,0.3422,-0.98294,3
0.36583,0.3422,-0.98294,3
0.31893,0.35368,-0.98294,3
0.31893,0.35368,-0.98294,3
0.37756,0.35368,-0.98294,3
0.28376,0.35368,-0.99434,3
0.28376,0.35368,-0.99434,3
0.33066,0.35368,-0.99434,3
0.33066,0.35368,-0.99434,3
0.27203,0.3422,-1.0057,3
0.27203,0.3422,-1.0057,3
0.28376,0.35368,-1.0172,3
0.40101,0.31923,-0.96014,3
0.40101,0.31923,-0.96014,3
0.40101,0.31923,-0.96014,3
0.29548,0.35368,-0.99434,3
0.29548,0.35368,-0.99434,3
0.43619,0.30775,-0.93733,3
0.35411,0.35368,-0.98294,3
0.35411,0.35368,-0.98294,3
0.27203,0.35368,-1.0057,3
0.27203,0.35368,-1.0057,3
0.30721,0.3422,-0.99434,3
0.58862,0.30775,-0.89172,3
0.31893,0.30775,-0.99434,3
0.43619,0.25033,-0.96014,3
0.1665,0.3422,-1.0742,3
0.17823,0.33072,-1.0514,3
0.17823,0.33072,-1.0514,3
0.31893,0.26182,-0.98294,3
0.31893,0.26182,-0.98294,3
0.31893,0.26182,-0.98294,3
-0.056282,0.44555,-1.0742,3
0.54171,0.99674,-0.070699,1
0.49481,0.92784,0.031928,1
0.49481,0.91636,0.12315,1
0.49481,0.91636,0.12315,1
0.49481,0.91636,0.12315,1
0.49481,0.91636,0.12315,1
0.61207,0.85894,0.031928,1
0.61207,0.85894,0.031928,1
0.61207,0.85894,0.031928,1
0.70587,0.83597,0.043332,1
0.75277,0.82449,0.043332,1
0.38928,0.98526,-0.10491,1
0.38928,0.98526,-0.10491,1
0.38928,0.98526,-0.10491,1
0.33066,1.0197,-0.12771,1
0.35411,0.98526,-0.11631,1
0.37756,1.0542,-0.11631,1
0.37756,1.0542,-0.11631,1
-0.17354,0.98526,-0.18473,4
0.31893,0.97377,-0.15052,4
0.49481,0.90487,-0.31016,4
0.37756,0.97377,-0.29876,4
0.37756,0.97377,-0.29876,4
0.54171,0.92784,-0.27595,4
0.54171,1.0312,-0.13912,4
0.48309,0.99674,-0.0022806,4
0.31893,0.98526,0.10035,4
0.10787,0.97377,0.020525,4
0.13132,0.99674,-0.03649,4
0.20168,1.0312,-0.059296,4
0.060972,1.0082,-0.03649,4
0.060972,1.0082,-0.03649,2
0.54171,0.88191,-0.31016,4
0.54171,0.88191,-0.31016,4
0.38928,0.62928,-0.78909,1
0.38928,0.62928,-0.78909,1
0.89348,-0.036746,-0.80049,3
0.55344,0.02067,-0.91452,3
0.34238,0.11254,-0.97154,3
0.37756,0.2044,-0.98294,3
0.58862,0.19292,-0.93733,3
0.58862,0.19292,-0.93733,3
0.58862,0.19292,-0.93733,3
0.40101,0.26182,-0.94873,3
0.49481,0.26182,-0.93733,3
0.24858,0.3422,-1.0172,3
0.24858,0.3422,-1.0172,3
0.40101,0.29627,-0.96014,3
0.2603,0.3422,-1.0286,3
0.2603,0.3422,-1.0286,3
0.47136,0.25033,-0.94873,3
0.47136,0.25033,-0.94873,3
0.43619,0.26182,-0.94873,3
0.43619,0.26182,-0.94873,3
0.31893,0.3422,-1.0057,3
0.31893,0.3422,-1.0057,3
0.31893,0.3422,-1.0057,3
0.31893,0.3422,-1.0057,3
0.28376,0.35368,-1.0057,3
0.28376,0.35368,-1.0057,3
0.2603,0.3422,-1.0172,3
0.29548,0.33072,-1.0172,3
0.58862,0.2044,-0.90312,3
0.62379,0.19292,-0.88031,3
0.62379,0.19292,-0.88031,3
0.62379,0.19292,-0.88031,3
0.62379,0.19292,-0.88031,3
0.47136,0.25033,-0.92593,3
0.23685,0.3422,-1.0172,3
0.62379,0.19292,-0.89172,3
0.62379,0.19292,-0.89172,3
0.62379,0.19292,-0.89172,3
0.22513,0.33072,-1.0286,3
0.35411,0.30775,-0.98294,3
0.24858,0.3422,-1.0172,3
0.2603,0.3422,-1.0172,3
0.24858,0.33072,-1.0057,3
0.24858,0.33072,-1.0057,3
0.24858,0.33072,-1.0057,3
0.14305,0.35368,-1.0172,3
0.14305,0.35368,-1.0172,3
0.40101,0.25033,-0.90312,3
0.24858,0.35368,-0.96014,3
0.24858,0.35368,-0.96014,3
0.24858,0.35368,-0.96014,3
0.1665,0.39961,-1.0286,3
0.13132,0.36516,-1.0628,3
0.13132,0.36516,-1.0628,3
0.2603,0.37665,-1.0057,3
0.2603,0.37665,-1.0057,3
0.38928,0.2733,-0.94873,3
0.38928,0.2733,-0.94873,3
0.23685,0.37665,-1.0057,3
0.35411,0.31923,-0.94873,3
0.35411,0.31923,-0.94873,3
0.15478,0.36516,-1.04,3
0.15478,0.36516,-1.04,3
0.2134,0.37665,-1.0172,3
0.1665,0.37665,-1.0286,3
0.38928,0.28478,-0.94873,3
0.15478,0.39961,-1.04,3
0.15478,0.39961,-1.04,3
0.31893,0.33072,-0.98294,3
0.29548,0.35368,-0.98294,3
0.51826,0.23885,-0.90312,3
0.2603,0.35368,-0.99434,3
0.2603,0.35368,-0.99434,3
0.1665,0.37665,-1.04,3
0.54171,0.23885,-0.90312,3
0.54171,0.23885,-0.90312,3
0.27203,0.37665,-0.98294,3
0.2134,0.37665,-1.0172,3
0.15478,0.37665,-1.0286,3
0.15478,0.37665,-1.0286,3
0.49481,0.23885,-0.90312,3
0.49481,0.23885,-0.90312,3
0.31893,0.3422,-0.98294,3
0.31893,0.3422,-0.98294,3
0.17823,0.37665,-1.04,3
0.42446,0.2733,-0.94873,3
0.42446,0.2733,-0.94873,3
0.18995,0.37665,-1.0286,3
0.41273,0.28478,-0.94873,3
0.41273,0.28478,-0.94873,3
0.17823,0.37665,-1.0514,3
0.2603,0.35368,-1.0057,3
0.2134,0.36516,-1.0286,3
0.2134,0.36516,-1.0286,3
0.17823,0.39961,-1.04,3
0.17823,0.39961,-1.04,3
0.28376,0.36516,-1.0057,3
0.13132,0.36516,-1.0514,3
0.13132,0.36516,-1.0514,3
0.13132,0.36516,-1.0514,3
0.22513,0.37665,-1.0172,3
0.22513,0.37665,-1.0172,3
0.40101,0.26182,-0.96014,3
0.37756,0.30775,-0.97154,3
0.37756,0.30775,-0.97154,3
0.50654,0.23885,-0.90312,3
0.50654,0.23885,-0.90312,3
0.24858,0.36516,-1.0172,3
0.24858,0.36516,-1.0172,3
0.24858,0.36516,-1.0172,3
0.18995,0.36516,-1.0286,3
0.18995,0.36516,-1.0286,3
0.18995,0.36516,-1.0286,3
0.18995,0.36516,-1.0286,3
0.20168,0.36516,-1.0286,3
0.55344,0.22737,-0.89172,3
0.47136,0.26182,-0.91452,3
0.47136,0.26182,-0.91452,3
0.22513,0.35368,-1.0286,3
0.45964,0.26182,-0.92593,3
0.45964,0.26182,-0.92593,3
0.45964,0.26182,-0.92593,3
0.44791,0.28478,-0.91452,3
0.40101,0.29627,-0.96014,3
0.29548,0.3422,-1.0057,3
0.29548,0.3422,-0.99434,3
0.29548,0.3422,-0.99434,3
0.40101,0.29627,-0.94873,3
0.40101,0.29627,-0.94873,3
0.23685,0.37665,-1.0172,3
0.23685,0.37665,-1.0172,3
0.23685,0.37665,-1.0172,3
0.30721,0.36516,-0.99434,3
0.44791,0.26182,-0.92593,3
0.34238,0.33072,-0.98294,3
0.34238,0.33072,-0.98294,3
0.34238,0.33072,-0.98294,3
0.2134,0.37665,-1.0286,3
0.20168,0.36516,-1.0286,3
0.20168,0.36516,-1.0286,3
0.27203,0.37665,-1.0172,3
0.27203,0.37665,-1.0172,3
0.34238,0.33072,-0.97154,3
0.34238,0.33072,-0.97154,3
0.34238,0.33072,-0.97154,3
0.34238,0.33072,-0.97154,3
0.36583,0.33072,-0.97154,3
0.36583,0.33072,-0.97154,3
0.33066,0.31923,-0.98294,3
0.45964,0.26182,-0.92593,3
0.45964,0.26182,-0.92593,3
0.20168,0.37665,-1.0172,3
0.2134,0.36516,-1.0172,3
0.2134,0.36516,-1.0172,3
0.18995,0.36516,-1.0286,3
0.43619,0.2733,-0.93733,3
0.43619,0.2733,-0.93733,3
0.24858,0.38813,-1.0057,3
0.24858,0.38813,-1.0057,3
0.24858,0.38813,-1.0057,3
0.23685,0.38813,-1.0172,3
0.23685,0.38813,-1.0172,3
0.23685,0.38813,-1.0172,3
0.23685,0.38813,-1.0172,3
0.38928,0.28478,-0.96014,3
0.38928,0.28478,-0.96014,3
0.35411,0.31923,-0.97154,3
0.35411,0.31923,-0.97154,3
0.37756,0.29627,-0.94873,3
0.37756,0.29627,-0.94873,3
0.20168,0.36516,-1.04,3
0.20168,0.36516,-1.04,3
0.23685,0.35368,-1.0286,3
0.23685,0.35368,-1.0286,3
0.2603,0.37665,-1.0172,3
0.2603,0.37665,-1.0172,3
0.31893,0.37665,-0.98294,3
0.31893,0.37665,-0.98294,3
0.31893,0.37665,-0.98294,3
0.29548,0.36516,-1.0057,3
0.29548,0.36516,-1.0057,3
0.1665,0.36516,-1.0286,3
0.2603,0.37665,-1.0172,3
0.2603,0.37665,-1.0172,3
0.37756,0.30775,-0.94873,3
0.28376,0.36516,-0.99434,3
0.28376,0.36516,-0.99434,3
0.23685,0.35368,-1.0172,3
0.29548,0.36516,-1.0057,3
0.29548,0.36516,-1.0057,3
0.48309,0.26182,-0.92593,3
0.48309,0.26182,-0.92593,3
0.33066,0.3422,-0.99434,3
0.33066,0.3422,-0.99434,3
0.55344,0.23885,-0.89172,3
0.55344,0.23885,-0.89172,3
0.35411,0.3422,-0.98294,3
0.35411,0.3422,-0.98294,3
0.22513,0.37665,-1.0286,3
0.30721,0.37665,-0.97154,3
0.30721,0.37665,-0.97154,3
0.27203,0.35368,-1.0057,3
0.28376,0.36516,-0.99434,3
0.45964,0.2733,-0.94873,3
0.45964,0.2733,-0.94873,3
0.45964,0.2733,-0.94873,3
0.31893,0.3422,-0.99434,3
0.31893,0.3422,-0.99434,3
0.30721,0.35368,-0.99434,3
0.30721,0.35368,-0.99434,3
0.36583,0.31923,-0.97154,3
0.36583,0.31923,-0.97154,3
0.36583,0.31923,-0.97154,3
0.36583,0.3422,-0.98294,3
0.33066,0.3422,-0.98294,3
0.44791,0.28478,-0.94873,3
0.44791,0.28478,-0.94873,3
0.44791,0.28478,-0.94873,3
0.42446,0.29627,-0.93733,3
0.42446,0.29627,-0.93733,3
0.42446,0.29627,-0.93733,3
0.2134,0.37665,-1.0057,3
0.30721,0.36516,-0.99434,3
0.30721,0.36516,-0.99434,3
0.30721,0.36516,-0.99434,3
0.47136,0.26182,-0.92593,3
0.31893,0.35368,-0.99434,3
0.31893,0.35368,-0.99434,3
0.20168,0.37665,-1.0172,3
0.20168,0.37665,-1.0172,3
0.20168,0.37665,-1.0172,3
0.23685,0.35368,-1.0172,3
0.35411,0.31923,-0.98294,3
0.61207,0.21588,-0.86891,3
0.54171,0.25033,-0.90312,3
0.54171,0.25033,-0.90312,3
0.54171,0.25033,-0.90312,3
0.24858,0.37665,-1.0057,3
0.37756,0.30775,-0.98294,3
0.37756,0.30775,-0.98294,3
0.2603,0.35368,-1.0172,3
0.23685,0.3422,-1.0286,3
0.58862,0.22737,-0.89172,3
0.58862,0.22737,-0.89172,3
0.44791,0.26182,-0.93733,3
0.18995,0.37665,-1.04,3
0.2134,0.3422,-1.0286,3
0.24858,0.36516,-1.0286,3
0.56517,0.21588,-0.90312,3
0.56517,0.21588,-0.90312,3
0.56517,0.21588,-0.90312,3
0.22513,0.35368,-1.0286,3
0.22513,0.35368,-1.0286,3
0.2134,0.3422,-1.0172,3
0.51826,0.25033,-0.89172,3
0.51826,0.25033,-0.89172,3
0.2134,0.37665,-1.0172,3
0.2134,0.37665,-1.0172,3
0.2603,0.35368,-1.0172,3
0.36583,0.33072,-0.97154,3
0.36583,0.33072,-0.97154,3
0.36583,0.33072,-0.97154,3
0.36583,0.33072,-0.97154,3
0.2134,0.37665,-1.0172,3
0.29548,0.37665,-1.0172,3
0.29548,0.37665,-1.0172,3
0.37756,0.33072,-0.96014,3
0.22513,0.36516,-1.0286,3
0.22513,0.36516,-1.0286,3
0.22513,0.36516,-1.0286,3
0.2134,0.35368,-1.0172,3
0.56517,0.2044,-0.91452,3
0.29548,0.35368,-1.0057,3
0.29548,0.35368,-1.0057,3
0.49481,0.26182,-0.92593,3
0.49481,0.25033,-0.92593,3
0.40101,0.29627,-0.96014,3
0.24858,0.35368,-1.0172,3
0.24858,0.35368,-1.0172,3
0.24858,0.35368,-1.0172,3
0.23685,0.36516,-1.0286,3
0.24858,0.36516,-1.0286,3
0.27203,0.36516,-1.0057,3
0.27203,0.36516,-1.0057,3
0.2134,0.3422,-1.0286,3
0.2134,0.3422,-1.0286,3
0.40101,0.29627,-0.98294,3
0.40101,0.29627,-0.98294,3
0.40101,0.29627,-0.98294,3
0.51826,0.23885,-0.91452,3
0.51826,0.23885,-0.91452,3
0.22513,0.35368,-1.0286,3
0.22513,0.35368,-1.0286,3
0.2603,0.35368,-1.0172,3
0.31893,0.33072,-1.0057,3
0.28376,0.35368,-1.0057,3
0.23685,0.33072,-1.0286,3
0.48309,0.26182,-0.93733,3
0.48309,0.26182,-0.93733,3
0.36583,0.31923,-0.98294,3
0.2134,0.35368,-1.0286,3
0.2134,0.35368,-1.0286,3
0.2134,0.35368,-1.0286,3
0.27203,0.36516,-1.0057,3
0.27203,0.36516,-1.0057,3
0.27203,0.36516,-1.0057,3
0.37756,0.3422,-0.97154,3
0.37756,0.3422,-0.97154,3
0.35411,0.3422,-0.99434,3
0.35411,0.3422,-0.99434,3
0.24858,0.36516,-1.0172,3
0.24858,0.36516,-1.0172,3
0.44791,0.25033,-0.93733,3
0.64724,0.19292,-0.88031,3
0.64724,0.19292,-0.88031,3
0.27203,0.3422,-1.0172,3
0.43619,0.2733,-0.94873,3
0.43619,0.2733,-0.94873,3
0.34238,0.33072,-0.98294,3
0.42446,0.29627,-0.96014,3
0.42446,0.29627,-0.96014,3
0.42446,0.29627,-0.96014,3
0.29548,0.3422,-1.0057,3
0.44791,0.28478,-0.93733,3
0.44791,0.28478,-0.93733,3
0.34238,0.3422,-0.98294,3
0.34238,0.3422,-0.98294,3
0.41273,0.29627,-0.94873,3
0.24858,0.35368,-1.0286,3
0.28376,0.3422,-1.0057,3
0.28376,0.3422,-1.0057,3
0.28376,0.35368,-0.99434,3
0.38928,0.29627,-0.96014,3
0.38928,0.29627,-0.96014,3
0.38928,0.29627,-0.96014,3
0.29548,0.36516,-0.99434,3
0.29548,0.36516,-0.99434,3
0.50654,0.25033,-0.92593,3
0.50654,0.25033,-0.92593,3
0.51826,0.22737,-0.92593,3
0.43619,0.28478,-0.96014,3
0.23685,0.3422,-1.0286,3
0.23685,0.3422,-1.0286,3
0.23685,0.3422,-1.0286,3
0.2603,0.33072,-1.0172,3
0.33066,0.33072,-0.99434,3
0.33066,0.33072,-0.99434,3
0.33066,0.33072,-0.99434,3
0.34238,0.33072,-0.99434,3
0.31893,0.35368,-0.99434,3
0.31893,0.35368,-0.99434,3
0.38928,0.29627,-0.98294,3
0.24858,0.33072,-1.0286,3
0.27203,0.35368,-1.0172,3
0.65897,0.18143,-0.88031,3
0.65897,0.18143,-0.88031,3
0.22513,0.3422,-1.0286,3
0.54171,0.23885,-0.91452,3
0.54171,0.23885,-0.91452,3
0.30721,0.35368,-1.0057,3
0.44791,0.26182,-0.96014,3
0.40101,0.30775,-0.96014,3
0.24858,0.35368,-1.0172,3
0.64724,0.19292,-0.88031,3
0.37756,0.33072,-0.98294,3
0.37756,0.33072,-0.98294,3
0.22513,0.35368,-1.0286,3
0.22513,0.35368,-1.0286,3
0.22513,0.35368,-1.0286,3
0.60034,0.21588,-0.88031,3
0.60034,0.21588,-0.88031,3
0.29548,0.3422,-1.0057,3
0.35411,0.33072,-0.99434,3
0.24858,0.3422,-1.0172,3
0.24858,0.3422,-1.0172,3
0.29548,0.3422,-1.0172,3
0.29548,0.3422,-1.0172,3
0.2603,0.35368,-1.0172,3
0.27203,0.3422,-1.0172,3
0.27203,0.3422,-1.0172,3
0.34238,0.33072,-0.99434,3
0.60034,0.2044,-0.89172,3
0.61207,0.19292,-0.88031,3
0.22513,0.35368,-0.99434,3
0.47136,0.22737,-0.92593,3
0.44791,0.26182,-0.96014,3
0.51826,0.23885,-0.91452,3
0.51826,0.23885,-0.91452,3
0.42446,0.2733,-0.94873,3
0.52999,0.23885,-0.90312,3
0.52999,0.23885,-0.90312,3
0.27203,0.3422,-1.0057,3
0.40101,0.33072,-1.0057,3
0.30721,0.38813,-1.0628,3
0.28376,0.3422,-1.0057,3
0.47136,0.26182,-0.93733,3
0.47136,0.26182,-0.93733,3
0.27203,0.31923,-1.0286,3
0.36583,0.31923,-0.97154,3
0.54171,0.2044,-0.92593,3
0.54171,0.2044,-0.92593,3
0.54171,0.2044,-0.92593,3
0.57689,0.21588,-0.89172,3
0.57689,0.21588,-0.89172,3
0.57689,0.21588,-0.89172,3
0.2603,0.3422,-1.0172,3
0.30721,0.3422,-1.0172,3
0.28376,0.35368,-1.0057,3
0.24858,0.3422,-1.0172,3
0.2603,0.35368,-1.0286,3
0.2603,0.35368,-1.0286,3
0.49481,0.26182,-0.92593,3
0.49481,0.26182,-0.92593,3
0.49481,0.26182,-0.92593,3
0.28376,0.35368,-0.99434,3
0.28376,0.35368,-0.99434,3
0.44791,0.29627,-0.93733,3
0.24858,0.33072,-1.0057,3
0.33066,0.3422,-1.0057,3
0.33066,0.3422,-1.0057,3
0.33066,0.3422,-1.0057,3
0.33066,0.3422,-1.0057,3
0.38928,0.30775,-0.97154,3
0.38928,0.30775,-0.97154,3
0.47136,0.26182,-0.94873,3
0.42446,0.30775,-0.93733,3
0.2603,0.30775,-1.0172,3
0.2603,0.33072,-1.0286,3
0.41273,0.2733,-0.96014,3
0.41273,0.2733,-0.96014,3
0.41273,0.2733,-0.96014,3
